Date,Close,Open,Volume,Num Arrests,Mean.TemperatureF,PrecipitationIn,Events,season,Year,Week,Month
2008-05-30,1400.380005,1398.359985,3845630000,1220,66.0,0.00,,Spring,2008,22,5
2008-06-02,1385.670044,1399.619995,3714320000,920,72.0,0.00,,Spring,2008,23,6
2008-06-03,1377.650024,1386.420044,4396380000,1482,70.0,T,,Spring,2008,23,6
2008-06-04,1377.199951,1376.26001,4338640000,1535,66.0,0.75,Rain,Spring,2008,23,6
2008-06-05,1404.050049,1377.47998,4350790000,1500,67.0,0.03,Rain,Spring,2008,23,6
2008-06-06,1360.680054,1400.060059,4771660000,1504,63.0,0.00,,Spring,2008,23,6
2008-06-09,1361.76001,1360.829956,4404570000,706,82.0,0.00,,Spring,2008,24,6
2008-06-10,1358.439941,1358.97998,4635070000,1146,83.0,0.01,Rain-Thunderstorm,Spring,2008,24,6
2008-06-11,1335.48999,1357.089966,4779980000,1389,80.0,0.00,,Spring,2008,24,6
2008-06-12,1339.869995,1335.780029,4734240000,1256,76.0,0.00,,Spring,2008,24,6
2008-06-13,1360.030029,1341.810059,4080420000,1400,71.0,0.00,,Spring,2008,24,6
2008-06-16,1360.140015,1358.849976,3706940000,850,69.0,0.13,Rain-Thunderstorm,Spring,2008,25,6
2008-06-17,1350.930054,1360.709961,3801960000,1392,70.0,0.00,,Spring,2008,25,6
2008-06-18,1337.810059,1349.589966,4573570000,1456,68.0,0.07,Rain-Thunderstorm,Spring,2008,25,6
2008-06-19,1342.829956,1336.890015,4811670000,1339,66.0,0.00,,Spring,2008,25,6
2008-06-20,1317.930054,1341.02002,5324900000,1469,69.0,T,,Summer,2008,25,6
2008-06-23,1318.0,1319.77002,4186370000,827,72.0,0.11,Fog-Rain-Thunderstorm,Summer,2008,26,6
2008-06-24,1314.290039,1317.22998,4705050000,1418,75.0,T,Rain,Summer,2008,26,6
2008-06-25,1321.969971,1314.540039,4825640000,1388,75.0,0.00,,Summer,2008,26,6
2008-06-26,1283.150024,1316.290039,5231280000,1333,77.0,0.02,Rain,Summer,2008,26,6
2008-06-27,1278.380005,1283.599976,6208260000,1120,80.0,0.00,,Summer,2008,26,6
2008-06-30,1280.0,1278.060059,5032330000,675,77.0,0.20,Rain-Thunderstorm,Summer,2008,27,6
2008-07-01,1284.910034,1276.689941,5846290000,1280,75.0,0.00,,Summer,2008,27,7
2008-07-02,1261.52002,1285.819946,5276090000,1344,77.0,0.00,,Summer,2008,27,7
2008-07-03,1262.900024,1262.959961,3247590000,1169,76.0,0.00,,Summer,2008,27,7
2008-07-07,1252.310059,1262.900024,5265420000,711,76.0,0.00,,Summer,2008,28,7
2008-07-08,1273.699951,1251.839966,6034110000,1126,78.0,0.00,,Summer,2008,28,7
2008-07-09,1244.689941,1273.380005,5181000000,1232,79.0,0.06,Rain,Summer,2008,28,7
2008-07-10,1253.390015,1245.25,5840430000,1209,81.0,0.00,,Summer,2008,28,7
2008-07-11,1239.48999,1248.660034,6742200000,1262,76.0,0.00,,Summer,2008,28,7
2008-07-14,1228.300049,1241.609985,5434860000,636,76.0,0.10,Rain-Thunderstorm,Summer,2008,29,7
2008-07-15,1214.910034,1226.829956,7363640000,1047,79.0,0.00,,Summer,2008,29,7
2008-07-16,1245.359985,1214.650024,6738630000,1325,78.0,0.00,,Summer,2008,29,7
2008-07-17,1260.319946,1246.310059,7365210000,1353,80.0,0.00,,Summer,2008,29,7
2008-07-18,1260.680054,1258.219971,5653280000,1188,83.0,0.00,,Summer,2008,29,7
2008-07-21,1260.0,1261.819946,4630640000,756,81.0,0.00,,Summer,2008,30,7
2008-07-22,1277.0,1257.079956,6180230000,1206,77.0,1.16,Rain,Summer,2008,30,7
2008-07-23,1282.189941,1278.869995,6705830000,1409,76.0,0.10,Rain-Thunderstorm,Summer,2008,30,7
2008-07-24,1252.540039,1283.219971,6127980000,1165,75.0,1.09,Rain-Thunderstorm,Summer,2008,30,7
2008-07-25,1257.76001,1253.51001,4672560000,1162,76.0,0.00,,Summer,2008,30,7
2008-07-28,1234.369995,1257.76001,4282960000,747,72.0,0.00,,Summer,2008,31,7
2008-07-29,1263.199951,1236.380005,5414240000,1262,81.0,0.00,,Summer,2008,31,7
2008-07-30,1284.26001,1264.52002,5631330000,1402,79.0,T,Rain,Summer,2008,31,7
2008-07-31,1267.380005,1281.369995,5346050000,1163,81.0,0.00,Fog,Summer,2008,31,7
2008-08-01,1260.310059,1269.420044,4684870000,1234,80.0,0.00,,Summer,2008,31,8
2008-08-04,1249.01001,1253.27002,4562280000,822,78.0,0.00,,Summer,2008,32,8
2008-08-05,1284.880005,1254.869995,1219310000,1212,75.0,T,,Summer,2008,32,8
2008-08-06,1289.189941,1283.98999,4873420000,1444,82.0,0.05,Rain,Summer,2008,32,8
2008-08-07,1266.069946,1286.51001,5319380000,1286,75.0,0.00,Fog,Summer,2008,32,8
2008-08-08,1296.319946,1266.290039,4966810000,1217,74.0,0.05,Rain-Thunderstorm,Summer,2008,32,8
2008-08-11,1305.319946,1294.420044,5067310000,746,69.0,0.26,Rain-Thunderstorm,Summer,2008,33,8
2008-08-12,1289.589966,1304.790039,4711290000,1261,73.0,0.07,Rain-Thunderstorm,Summer,2008,33,8
2008-08-13,1285.829956,1288.640015,4787600000,1417,73.0,0.00,,Summer,2008,33,8
2008-08-14,1292.930054,1282.109985,4064000000,1144,74.0,0.96,Rain-Thunderstorm,Summer,2008,33,8
2008-08-15,1298.199951,1293.849976,4041820000,1213,72.0,1.02,Rain-Thunderstorm,Summer,2008,33,8
2008-08-18,1278.599976,1298.140015,3829290000,773,77.0,0.00,,Summer,2008,34,8
2008-08-19,1266.689941,1276.650024,4159760000,1151,76.0,0.00,,Summer,2008,34,8
2008-08-20,1274.540039,1267.339966,4555030000,1391,67.0,0.00,,Summer,2008,34,8
2008-08-21,1277.719971,1271.069946,4032590000,1265,70.0,0.00,,Summer,2008,34,8
2008-08-22,1292.199951,1277.589966,3741070000,1278,72.0,0.00,,Summer,2008,34,8
2008-08-25,1266.839966,1290.469971,3420600000,711,76.0,0.00,,Summer,2008,35,8
2008-08-26,1271.51001,1267.030029,3587570000,1192,70.0,0.00,,Summer,2008,35,8
2008-08-27,1281.660034,1271.290039,3499610000,1257,69.0,0.00,,Summer,2008,35,8
2008-08-28,1300.680054,1283.790039,3854280000,1203,72.0,0.00,,Summer,2008,35,8
2008-08-29,1282.829956,1296.48999,3288120000,1125,71.0,T,Rain,Summer,2008,35,8
2008-09-02,1277.579956,1287.829956,4783560000,1038,78.0,0.00,,Summer,2008,36,9
2008-09-03,1274.97998,1276.609985,5056980000,1412,74.0,0.00,,Summer,2008,36,9
2008-09-04,1236.829956,1271.800049,5212500000,1141,77.0,0.00,,Summer,2008,36,9
2008-09-05,1242.310059,1233.209961,5017080000,1352,77.0,0.38,Fog,Summer,2008,36,9
2008-09-08,1267.790039,1249.5,7351340000,788,73.0,0.00,,Summer,2008,37,9
2008-09-09,1224.51001,1267.97998,7380630000,957,71.0,0.77,Rain-Thunderstorm,Summer,2008,37,9
2008-09-10,1232.040039,1227.5,6543440000,1488,67.0,0.00,,Summer,2008,37,9
2008-09-11,1249.050049,1229.040039,6869250000,1353,67.0,0.00,,Summer,2008,37,9
2008-09-12,1251.699951,1245.880005,6273260000,1262,68.0,0.63,Rain,Summer,2008,37,9
2008-09-15,1192.699951,1250.920044,8279510000,846,76.0,0.00,,Summer,2008,38,9
2008-09-16,1213.599976,1188.310059,9459830000,1365,66.0,0.00,,Summer,2008,38,9
2008-09-17,1156.390015,1210.339966,9431870000,1489,67.0,0.00,,Summer,2008,38,9
2008-09-18,1206.51001,1157.079956,10082690000,1459,68.0,0.00,,Summer,2008,38,9
2008-09-19,1255.079956,1213.109985,9387170000,1452,61.0,0.00,,Summer,2008,38,9
2008-09-22,1207.089966,1255.369995,5368130000,769,66.0,0.00,,Autumn,2008,39,9
2008-09-23,1188.219971,1207.609985,5185730000,1257,63.0,0.00,,Autumn,2008,39,9
2008-09-24,1185.869995,1188.790039,4820360000,1255,62.0,0.00,,Autumn,2008,39,9
2008-09-25,1209.180054,1187.869995,5877640000,1350,62.0,0.06,Rain,Autumn,2008,39,9
2008-09-26,1213.27002,1204.469971,5383610000,1104,64.0,2.15,Rain,Autumn,2008,39,9
2008-09-29,1106.420044,1209.069946,7305060000,799,69.0,0.01,Rain,Autumn,2008,40,9
2008-09-30,1166.359985,1113.780029,4937680000,1191,66.0,0.00,,Autumn,2008,40,9
2008-10-01,1161.060059,1164.170044,5782130000,1404,66.0,0.70,Rain-Thunderstorm,Autumn,2008,40,10
2008-10-02,1114.280029,1160.640015,6285640000,1426,60.0,0.01,,Autumn,2008,40,10
2008-10-03,1099.22998,1115.160034,6716120000,1316,58.0,0.00,,Autumn,2008,40,10
2008-10-06,1056.890015,1097.560059,7956020000,757,58.0,T,,Autumn,2008,41,10
2008-10-07,996.2299800000001,1057.599976,7069210000,1180,55.0,0.00,,Autumn,2008,41,10
2008-10-08,984.9400019999999,988.909973,8716330000,1504,55.0,T,,Autumn,2008,41,10
2008-10-09,909.919983,988.419983,6819000000,1503,68.0,0.10,Rain,Autumn,2008,41,10
2008-10-10,899.2199710000001,902.3099980000001,11456230000,1456,66.0,0.00,,Autumn,2008,41,10
2008-10-13,1003.349976,912.75,7263370000,739,68.0,0.00,,Autumn,2008,42,10
2008-10-14,998.01001,1009.9699710000001,8161990000,1410,62.0,0.00,,Autumn,2008,42,10
2008-10-15,907.840027,994.599976,6542330000,1529,66.0,0.00,,Autumn,2008,42,10
2008-10-16,946.429993,909.5300289999999,7984500000,1373,68.0,0.00,,Autumn,2008,42,10
2008-10-17,940.5499880000001,942.2899779999999,6581780000,1405,56.0,0.00,,Autumn,2008,42,10
2008-10-20,985.400024,943.51001,5175640000,863,51.0,0.00,,Autumn,2008,43,10
2008-10-21,955.0499880000001,980.400024,5121830000,1335,55.0,T,Rain,Autumn,2008,43,10
2008-10-22,896.7800289999999,951.669983,6147980000,1406,49.0,0.00,,Autumn,2008,43,10
2008-10-23,908.1099849999999,899.080017,7189900000,1368,47.0,0.00,,Autumn,2008,43,10
2008-10-24,876.7700199999999,895.2199710000001,6550050000,1358,46.0,0.00,,Autumn,2008,43,10
2008-10-27,848.919983,874.2800289999999,5558050000,732,57.0,0.00,,Autumn,2008,44,10
2008-10-28,940.51001,848.919983,7096950000,921,46.0,1.91,Rain-Thunderstorm,Autumn,2008,44,10
2008-10-29,930.090027,939.51001,7077800000,1347,43.0,0.03,Rain,Autumn,2008,44,10
2008-10-30,954.090027,939.3800050000001,6175830000,1215,44.0,0.00,,Autumn,2008,44,10
2008-10-31,968.75,953.1099849999999,6394350000,864,50.0,0.00,,Autumn,2008,44,10
2008-11-03,966.2999880000001,968.669983,4492280000,756,50.0,T,Rain,Autumn,2008,45,11
2008-11-04,1005.75,971.3099980000001,5531290000,903,55.0,0.00,,Autumn,2008,45,11
2008-11-05,952.7700199999999,1001.840027,5426640000,1275,60.0,0.20,Rain,Autumn,2008,45,11
2008-11-06,904.8800050000001,952.400024,6102230000,1262,63.0,0.01,Rain,Autumn,2008,45,11
2008-11-07,930.98999,907.4400019999999,4931640000,1518,62.0,T,,Autumn,2008,45,11
2008-11-10,919.2100220000001,936.75,4572000000,810,48.0,0.00,,Autumn,2008,46,11
2008-11-11,898.9500119999999,917.150024,4998340000,1309,46.0,0.00,,Autumn,2008,46,11
2008-11-12,852.2999880000001,893.3900150000001,5764180000,1360,44.0,0.00,,Autumn,2008,46,11
2008-11-13,911.2899779999999,853.1300050000001,7849120000,1013,51.0,0.34,Rain,Autumn,2008,46,11
2008-11-14,873.2899779999999,904.3599849999999,5881030000,1260,59.0,0.01,Fog-Rain,Autumn,2008,46,11
2008-11-17,850.75,873.2299800000001,4927490000,786,43.0,0.00,,Autumn,2008,47,11
2008-11-18,859.1199949999999,852.340027,6679470000,1317,36.0,T,Snow,Autumn,2008,47,11
2008-11-19,806.580017,859.0300289999999,6548600000,1358,32.0,0.00,,Autumn,2008,47,11
2008-11-20,752.4400019999999,805.869995,9093740000,1287,35.0,0.00,,Autumn,2008,47,11
2008-11-21,800.030029,755.840027,9495900000,1486,33.0,0.00,,Autumn,2008,47,11
2008-11-24,851.8099980000001,801.200012,7879440000,806,41.0,0.10,Rain,Autumn,2008,48,11
2008-11-25,857.3900150000001,853.400024,6952700000,1212,43.0,0.58,Rain,Autumn,2008,48,11
2008-11-26,887.679993,852.900024,5793260000,978,43.0,0.00,,Autumn,2008,48,11
2008-11-28,896.23999,886.8900150000001,2740860000,1053,43.0,0.00,,Autumn,2008,48,11
2008-12-01,816.210022,888.6099849999999,6052010000,789,49.0,0.08,Fog-Rain,Autumn,2008,49,12
2008-12-02,848.8099980000001,817.9400019999999,6170100000,1351,42.0,0.00,,Autumn,2008,49,12
2008-12-03,870.73999,843.599976,6221880000,1323,38.0,0.00,,Autumn,2008,49,12
2008-12-04,845.2199710000001,869.75,5860390000,1269,45.0,0.04,Rain,Autumn,2008,49,12
2008-12-05,876.070007,844.429993,6165370000,1311,37.0,T,,Autumn,2008,49,12
2008-12-08,909.7000119999999,882.7100220000001,6553600000,735,25.0,0.00,,Autumn,2008,50,12
2008-12-09,888.669983,906.4799800000001,5693110000,1347,42.0,0.01,,Autumn,2008,50,12
2008-12-10,899.23999,892.169983,5942130000,1234,51.0,0.18,Rain,Autumn,2008,50,12
2008-12-11,873.590027,898.349976,5513840000,1060,42.0,2.06,Rain,Autumn,2008,50,12
2008-12-12,879.7299800000001,871.7899779999999,5959590000,1159,45.0,1.17,Rain,Autumn,2008,50,12
2008-12-15,868.570007,881.070007,4982390000,813,52.0,0.02,Rain,Autumn,2008,51,12
2008-12-16,913.179993,871.5300289999999,6009780000,1113,44.0,0.28,Rain-Snow,Autumn,2008,51,12
2008-12-17,904.419983,908.159973,5907380000,1267,39.0,0.25,Rain,Autumn,2008,51,12
2008-12-18,885.2800289999999,905.9799800000001,5675000000,1120,38.0,0.00,,Autumn,2008,51,12
2008-12-19,887.8800050000001,886.9600220000001,6705310000,811,37.0,0.63,Fog-Rain-Snow,Autumn,2008,51,12
2008-12-22,871.6300050000001,887.2000119999999,4869850000,594,21.0,0.00,,Winter,2008,52,12
2008-12-23,863.159973,874.3099980000001,4051970000,889,26.0,0.00,,Winter,2008,52,12
2008-12-24,868.150024,863.8699949999999,1546550000,327,41.0,0.39,Rain,Winter,2008,52,12
2008-12-26,872.7999880000001,869.51001,1880050000,968,36.0,0.01,Rain,Winter,2008,52,12
2008-12-29,869.419983,872.3699949999999,3323430000,697,43.0,0.00,,Winter,2008,1,12
2008-12-30,890.6400150000001,870.580017,3627800000,1048,38.0,0.00,,Winter,2008,1,12
2008-12-31,903.25,890.590027,4172940000,502,28.0,0.01,Rain-Snow,Winter,2008,1,12
2009-01-02,931.7999880000001,902.98999,4048270000,1272,30.0,T,Snow,Winter,2009,1,1
2009-01-05,927.4500119999999,929.169983,5413910000,771,41.0,0.01,Rain,Winter,2009,2,1
2009-01-06,934.7000119999999,931.169983,5392620000,1308,36.0,0.03,Rain-Snow,Winter,2009,2,1
2009-01-07,906.650024,927.4500119999999,4704940000,1208,37.0,1.52,Rain,Winter,2009,2,1
2009-01-08,909.7299800000001,905.7299800000001,4991550000,1547,36.0,T,,Winter,2009,2,1
2009-01-09,890.349976,909.909973,4716500000,1522,32.0,0.00,,Winter,2009,2,1
2009-01-12,870.26001,890.400024,4725050000,957,28.0,0.00,,Winter,2009,3,1
2009-01-13,871.7899779999999,869.7899779999999,5567460000,1607,33.0,0.00,,Winter,2009,3,1
2009-01-14,842.6199949999999,867.2800289999999,5407880000,1701,28.0,0.00,,Winter,2009,3,1
2009-01-15,843.73999,841.98999,7807350000,1434,19.0,0.03,Snow,Winter,2009,3,1
2009-01-16,850.1199949999999,844.4500119999999,6786040000,1498,15.0,0.00,,Winter,2009,3,1
2009-01-20,805.219971,849.6400150000001,6375230000,1270,25.0,0.00,,Winter,2009,4,1
2009-01-21,840.23999,806.77002,6467830000,1474,22.0,0.00,,Winter,2009,4,1
2009-01-22,827.5,839.73999,5843830000,1534,29.0,0.00,,Winter,2009,4,1
2009-01-23,831.950012,822.159973,5832160000,1571,34.0,0.00,,Winter,2009,4,1
2009-01-26,836.570007,832.5,6039940000,950,25.0,0.00,,Winter,2009,5,1
2009-01-27,845.7100220000001,837.299988,5353260000,1313,29.0,0.00,,Winter,2009,5,1
2009-01-28,874.090027,845.7299800000001,6199180000,965,34.0,0.88,Fog-Rain-Snow,Winter,2009,5,1
2009-01-29,845.1400150000001,868.8900150000001,5067060000,1485,33.0,0.00,,Winter,2009,5,1
2009-01-30,825.880005,845.6900019999999,5350580000,1432,31.0,T,Snow,Winter,2009,5,1
2009-02-02,825.4400019999999,823.090027,5673270000,919,43.0,0.00,,Winter,2009,6,2
2009-02-03,838.51001,825.6900019999999,5886310000,1090,32.0,0.06,Fog-Snow,Winter,2009,6,2
2009-02-04,832.22998,837.77002,6420450000,1425,24.0,T,,Winter,2009,6,2
2009-02-05,845.849976,831.75,6624030000,1329,18.0,0.00,,Winter,2009,6,2
2009-02-06,868.599976,846.090027,6484100000,1393,23.0,0.00,,Winter,2009,6,2
2009-02-09,869.8900150000001,868.23999,5574370000,933,40.0,0.00,,Winter,2009,7,2
2009-02-10,827.159973,866.8699949999999,6770170000,1524,40.0,0.00,,Winter,2009,7,2
2009-02-11,833.73999,827.409973,5926460000,1738,50.0,0.02,Rain,Winter,2009,7,2
2009-02-12,835.1900019999999,829.909973,6476460000,1707,50.0,0.05,Rain,Winter,2009,7,2
2009-02-13,826.840027,833.950012,5296650000,1482,39.0,0.00,,Winter,2009,7,2
2009-02-17,789.169983,818.6099849999999,5907820000,1358,34.0,0.00,,Winter,2009,8,2
2009-02-18,788.419983,791.0599980000001,5740710000,1393,35.0,0.34,Rain-Snow,Winter,2009,8,2
2009-02-19,778.9400019999999,787.909973,5746940000,1345,40.0,0.03,Rain,Winter,2009,8,2
2009-02-20,770.049988,775.869995,8210590000,1429,30.0,0.00,,Winter,2009,8,2
2009-02-23,743.330017,773.25,6509300000,851,31.0,0.00,,Winter,2009,9,2
2009-02-24,773.1400150000001,744.6900019999999,7234490000,1422,31.0,0.00,,Winter,2009,9,2
2009-02-25,764.900024,770.6400150000001,7483640000,1555,31.0,0.00,,Winter,2009,9,2
2009-02-26,752.830017,765.76001,7599970000,1533,39.0,0.00,,Winter,2009,9,2
2009-02-27,735.090027,749.929993,8926480000,1607,44.0,0.01,Rain,Winter,2009,9,2
2009-03-02,700.820007,729.570007,7868290000,476,24.0,0.34,Fog-Snow,Winter,2009,10,3
2009-03-03,696.330017,704.4400019999999,7583230000,1181,20.0,0.00,,Winter,2009,10,3
2009-03-04,712.869995,698.599976,7673620000,1498,26.0,0.01,,Winter,2009,10,3
2009-03-05,682.549988,708.27002,7507250000,1558,29.0,0.00,,Winter,2009,10,3
2009-03-06,683.380005,684.039978,7331830000,1549,41.0,T,,Winter,2009,10,3
2009-03-09,676.530029,680.76001,7277320000,936,45.0,0.08,Rain,Winter,2009,11,3
2009-03-10,719.599976,679.280029,8618330000,1482,40.0,T,Rain,Winter,2009,11,3
2009-03-11,721.3599849999999,719.590027,7287810000,1611,49.0,0.01,Fog-Rain,Winter,2009,11,3
2009-03-12,750.73999,720.8900150000001,7326630000,1484,39.0,0.00,,Winter,2009,11,3
2009-03-13,756.549988,751.969971,6787090000,1507,32.0,0.00,,Winter,2009,11,3
2009-03-16,753.8900150000001,758.840027,7883540000,916,43.0,0.00,,Winter,2009,12,3
2009-03-17,778.119995,753.880005,6156800000,1227,42.0,0.00,,Winter,2009,12,3
2009-03-18,794.349976,776.01001,9098450000,1568,44.0,0.00,,Winter,2009,12,3
2009-03-19,784.039978,797.919983,9033870000,1424,45.0,0.10,Rain,Winter,2009,12,3
2009-03-20,768.539978,784.580017,7643720000,1462,40.0,0.02,Rain-Snow,Spring,2009,12,3
2009-03-23,822.919983,772.3099980000001,7715770000,941,37.0,0.00,,Spring,2009,13,3
2009-03-24,806.119995,820.599976,6767980000,1409,39.0,0.00,,Spring,2009,13,3
2009-03-25,813.880005,806.8099980000001,7687180000,1645,40.0,0.00,,Spring,2009,13,3
2009-03-26,832.8599849999999,814.0599980000001,6992960000,1361,42.0,0.51,Rain,Spring,2009,13,3
2009-03-27,815.9400019999999,828.679993,5600210000,1481,52.0,0.00,,Spring,2009,13,3
2009-03-30,787.530029,809.070007,5912660000,903,49.0,0.00,,Spring,2009,14,3
2009-03-31,797.869995,790.880005,6089100000,1273,49.0,0.00,,Spring,2009,14,3
2009-04-01,811.080017,793.590027,6034140000,1550,46.0,0.12,Rain,Spring,2009,14,4
2009-04-02,834.380005,814.530029,7542810000,1493,55.0,0.04,Rain,Spring,2009,14,4
2009-04-03,842.5,835.130005,5855640000,1376,54.0,0.73,Fog-Rain-Thunderstorm,Spring,2009,14,4
2009-04-06,835.47998,839.75,6210000000,768,49.0,0.74,Rain-Thunderstorm,Spring,2009,15,4
2009-04-07,815.549988,834.119995,5155580000,1319,45.0,0.00,,Spring,2009,15,4
2009-04-08,825.159973,816.76001,5938460000,1512,43.0,T,,Spring,2009,15,4
2009-04-09,856.5599980000001,829.289978,7600710000,1527,48.0,0.00,,Spring,2009,15,4
2009-04-13,858.7299800000001,855.330017,6434890000,838,47.0,0.00,,Spring,2009,16,4
2009-04-14,841.5,856.8800050000001,7569840000,1160,48.0,0.18,Rain,Spring,2009,16,4
2009-04-15,852.0599980000001,839.4400019999999,6241100000,1380,49.0,0.16,Rain,Spring,2009,16,4
2009-04-16,865.2999880000001,854.5399779999999,6598670000,1361,49.0,0.00,,Spring,2009,16,4
2009-04-17,869.599976,865.179993,7352010000,1357,52.0,0.00,,Spring,2009,16,4
2009-04-20,832.3900150000001,868.2700199999999,6973960000,719,50.0,1.22,Rain-Thunderstorm,Spring,2009,17,4
2009-04-21,850.080017,831.25,7436490000,1321,51.0,0.08,Fog-Rain,Spring,2009,17,4
2009-04-22,843.5499880000001,847.26001,7327860000,1571,51.0,0.09,Rain,Spring,2009,17,4
2009-04-23,851.919983,844.6199949999999,6563100000,1425,52.0,0.00,,Spring,2009,17,4
2009-04-24,866.2299800000001,853.909973,7114440000,1331,53.0,0.00,,Spring,2009,17,4
2009-04-27,857.51001,862.820007,5613460000,887,66.0,0.00,,Spring,2009,18,4
2009-04-28,855.159973,854.4799800000001,6328000000,1429,72.0,0.00,,Spring,2009,18,4
2009-04-29,873.6400150000001,856.849976,6101620000,1515,58.0,0.04,Rain,Spring,2009,18,4
2009-04-30,872.8099980000001,876.590027,6862540000,1376,53.0,T,,Spring,2009,18,4
2009-05-01,877.5200199999999,872.73999,5312170000,1385,60.0,0.22,Fog-Rain,Spring,2009,18,5
2009-05-04,907.23999,879.2100220000001,7038840000,750,57.0,0.50,Rain,Spring,2009,19,5
2009-05-05,903.7999880000001,906.099976,6882860000,1297,53.0,0.52,Rain,Spring,2009,19,5
2009-05-06,919.5300289999999,903.9500119999999,8555040000,1499,56.0,0.41,Rain,Spring,2009,19,5
2009-05-07,907.3900150000001,919.580017,9120100000,1392,60.0,0.23,Fog-Rain-Thunderstorm,Spring,2009,19,5
2009-05-08,929.2299800000001,909.0300289999999,8163280000,1584,62.0,T,Fog,Spring,2009,19,5
2009-05-11,909.23999,922.98999,6150600000,1056,57.0,0.00,,Spring,2009,20,5
2009-05-12,908.349976,910.5200199999999,6871750000,1637,60.0,0.00,,Spring,2009,20,5
2009-05-13,883.919983,905.400024,7091820000,1772,55.0,0.00,Fog,Spring,2009,20,5
2009-05-14,893.070007,884.23999,6134870000,1468,60.0,0.19,Rain,Spring,2009,20,5
2009-05-15,882.8800050000001,892.76001,5439720000,1662,64.0,0.00,Fog,Spring,2009,20,5
2009-05-18,909.7100220000001,886.070007,5702150000,842,55.0,0.00,,Spring,2009,21,5
2009-05-19,908.1300050000001,909.669983,6616270000,1325,55.0,0.00,,Spring,2009,21,5
2009-05-20,903.4699710000001,908.6199949999999,8205060000,1583,62.0,0.00,,Spring,2009,21,5
2009-05-21,888.330017,900.419983,6019840000,1442,63.0,0.00,,Spring,2009,21,5
2009-05-22,887.0,888.679993,5155320000,1367,67.0,0.00,,Spring,2009,21,5
2009-05-26,910.330017,887.0,5667050000,1243,59.0,0.01,Rain,Spring,2009,22,5
2009-05-27,893.0599980000001,909.9500119999999,5698800000,1368,61.0,0.01,,Spring,2009,22,5
2009-05-28,906.830017,892.9600220000001,5738980000,1284,58.0,0.20,Fog-Rain,Spring,2009,22,5
2009-05-29,919.1400150000001,907.0200199999999,6050420000,1349,62.0,1.03,Rain,Spring,2009,22,5
2009-06-01,942.8699949999999,923.26001,6370440000,853,58.0,0.00,,Spring,2009,23,6
2009-06-02,944.73999,942.8699949999999,5987340000,1375,71.0,0.21,Rain,Spring,2009,23,6
2009-06-03,931.76001,942.51001,5323770000,1413,65.0,0.35,Rain-Thunderstorm,Spring,2009,23,6
2009-06-04,942.4600220000001,932.48999,5352890000,1044,60.0,0.57,Rain,Spring,2009,23,6
2009-06-05,940.090027,945.669983,5277910000,1264,59.0,0.61,Rain,Spring,2009,23,6
2009-06-08,939.1400150000001,938.1199949999999,4483430000,902,68.0,T,,Spring,2009,24,6
2009-06-09,942.429993,940.349976,4439950000,1329,66.0,1.11,Fog-Rain-Thunderstorm,Spring,2009,24,6
2009-06-10,939.150024,942.7299800000001,5379420000,1583,66.0,T,,Spring,2009,24,6
2009-06-11,944.8900150000001,939.0399779999999,5500840000,1339,63.0,0.05,Fog-Rain,Spring,2009,24,6
2009-06-12,946.2100220000001,943.4400019999999,4528120000,1361,71.0,1.07,Fog-Rain-Thunderstorm,Spring,2009,24,6
2009-06-15,923.7199710000001,942.4500119999999,4697880000,830,63.0,0.21,Rain-Thunderstorm,Spring,2009,25,6
2009-06-16,911.9699710000001,925.599976,4951200000,1461,61.0,0.00,,Spring,2009,25,6
2009-06-17,910.7100220000001,911.8900150000001,5523650000,1500,60.0,0.01,Rain,Spring,2009,25,6
2009-06-18,918.3699949999999,910.8599849999999,4684010000,1136,64.0,2.25,Rain,Spring,2009,25,6
2009-06-19,921.2299800000001,919.9600220000001,5713390000,1480,72.0,0.00,,Spring,2009,25,6
2009-06-22,893.0399779999999,918.1300050000001,4903940000,963,71.0,T,,Summer,2009,26,6
2009-06-23,895.099976,893.4600220000001,5071020000,1464,73.0,0.08,Rain,Summer,2009,26,6
2009-06-24,900.9400019999999,896.3099980000001,4636720000,1343,71.0,0.02,Rain,Summer,2009,26,6
2009-06-25,920.26001,899.4500119999999,4911240000,1375,70.0,0.00,,Summer,2009,26,6
2009-06-26,918.900024,918.840027,6076660000,1320,73.0,0.04,Thunderstorm,Summer,2009,26,6
2009-06-29,927.2299800000001,919.8599849999999,4211760000,821,75.0,T,Rain,Summer,2009,27,6
2009-06-30,919.320007,927.150024,4627570000,1184,73.0,0.05,Rain,Summer,2009,27,6
2009-07-01,923.330017,920.820007,3919400000,1424,75.0,0.04,Rain-Thunderstorm,Summer,2009,27,7
2009-07-02,896.419983,921.23999,3931000000,1317,74.0,0.02,Rain-Thunderstorm,Summer,2009,27,7
2009-07-06,898.7199710000001,894.2700199999999,4712580000,768,74.0,0.00,,Summer,2009,28,7
2009-07-07,881.0300289999999,898.599976,4673300000,1246,72.0,0.51,Rain-Thunderstorm,Summer,2009,28,7
2009-07-08,879.5599980000001,881.900024,5721780000,1457,70.0,0.00,,Summer,2009,28,7
2009-07-09,882.679993,881.2800289999999,4347170000,1464,68.0,0.00,,Summer,2009,28,7
2009-07-10,879.1300050000001,880.0300289999999,3912080000,1296,67.0,0.00,,Summer,2009,28,7
